run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,selected_feature_count,series_id,balancing_mode,decision_rule,confidence_threshold,selected_model,selected_model_top2,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,improvement_vs_best_single,gap_to_oracle,routing_hit_oracle,top2_hit_oracle,confidence,fallback_applied,predicted_scores_json,actual_metric_vector_json,model_order_json,class_probability_json
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:VLHZ,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.02841503640375301,0.02841503640375301,0.02841503640375301,0.0,0.0,1,1,0.9999976156774049,0,"[-0.9999976156774049, -0.0, -2.3843225951047184e-06]","[0.02841503640375301, 0.03443122514603776, 0.028840961286047326]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999976156774049, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 2.3843225951047184e-06}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:VSYDP,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.025303804663268276,0.025303804663268276,0.025303804663268276,0.0,0.0,1,1,0.9855621134069883,0,"[-0.9855621134069883, -0.0, -0.014437886593011671]","[0.025303804663268276, 0.028430238389822202, 0.02550050186853799]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9855621134069883, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.014437886593011671}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:WTCMP,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.018557293682696114,0.018557293682696114,0.018557293682696114,0.0,0.0,1,1,0.9997374799033506,0,"[-0.9997374799033506, -0.0, -0.0002625200966494431]","[0.018557293682696114, 0.020700220731922403, 0.018791382489456384]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9997374799033506, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0002625200966494431}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:ag.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03069628726333465,0.03069628726333465,0.03069628726333465,0.0,0.0,1,1,0.9024409063097416,0,"[-0.9024409063097416, -0.0, -0.09755909369025843]","[0.03069628726333465, 0.0350382527268355, 0.03118534557346761]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9024409063097416, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.09755909369025843}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:amrs.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.04034073780524076,0.04034073780524076,0.04034073780524076,0.0,0.0,1,1,0.9997416078397848,0,"[-0.9997416078397848, -0.0, -0.0002583921602152135]","[0.04034073780524076, 0.04460156292621351, 0.04099917223047556]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9997416078397848, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0002583921602152135}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:awk.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.007998186586061818,0.007998186586061818,0.007998186586061818,0.0,0.0,1,1,0.9982069460537247,0,"[-0.9982069460537247, -0.0, -0.0017930539462752784]","[0.007998186586061818, 0.009894877380479854, 0.008124919839530035]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9982069460537247, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0017930539462752784}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:bcv.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.0058068913481921025,0.0058068913481921025,0.0058068913481921025,0.0,0.0,1,1,0.9997420708550117,0,"[-0.9997420708550117, -0.0, -0.00025792914498835477]","[0.0058068913481921025, 0.007291408885855339, 0.005872630337385578]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9997420708550117, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00025792914498835477}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:bdx.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.008395039195645711,0.008395039195645711,0.008395039195645711,0.0,0.0,1,1,0.9994816786261967,0,"[-0.9994816786261967, -0.0, -0.0005183213738032495]","[0.008395039195645711, 0.010559995235786776, 0.008482890701832158]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9994816786261967, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0005183213738032495}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:belfb.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.019488913486943735,0.019488913486943735,0.019488913486943735,0.0,0.0,1,1,0.9990059409648238,0,"[-0.9990059409648238, -0.0, -0.0009940590351761962]","[0.019488913486943735, 0.022457212075942055, 0.019644389774623346]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9990059409648238, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0009940590351761962}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:ble.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.004687929095200571,0.004687929095200571,0.004687929095200571,0.0,0.0,1,1,0.9997281216335863,0,"[-0.9997281216335863, -0.0, -0.00027187836641379137]","[0.004687929095200571, 0.005913253968244679, 0.004730477942384793]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9997281216335863, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00027187836641379137}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:chi.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.007137555186838441,0.007137555186838441,0.007137555186838441,0.0,0.0,1,1,0.9996888867654208,0,"[-0.9996888867654208, -0.0, -0.00031111323457923957]","[0.007137555186838441, 0.008918196604162598, 0.007216238820706784]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9996888867654208, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.00031111323457923957}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:ckx.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.023042613477857226,0.023042613477857226,0.023042613477857226,0.0,0.0,1,1,0.9999408944941153,0,"[-0.9999408944941153, -0.0, -5.9105505884711526e-05]","[0.023042613477857226, 0.027209836992348635, 0.023428152128137612]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999408944941153, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 5.9105505884711526e-05}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:cna.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.009164872930852278,0.009164872930852278,0.009164872930852278,0.0,0.0,1,1,0.9993757140551494,0,"[-0.9993757140551494, -0.0, -0.0006242859448506786]","[0.009164872930852278, 0.011117063293600508, 0.009261986140576335]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9993757140551494, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.0006242859448506786}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:cort.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03348761963097225,0.03348761963097225,0.03348761963097225,0.0,0.0,1,1,0.9999984235057818,0,"[-0.9999984235057818, -0.0, -1.5764942182060533e-06]","[0.03348761963097225, 0.037758600422613586, 0.03392086933706039]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999984235057818, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 1.5764942182060533e-06}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:cpst.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.03609117762342571,0.03609117762342571,0.03609117762342571,0.0,0.0,1,1,0.9944305388859743,0,"[-0.9944305388859743, -0.0, -0.005569461114025709]","[0.03609117762342571, 0.04060454391139789, 0.0366173001910484]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9944305388859743, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005569461114025709}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:dhil.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.011098484690076474,0.011098484690076474,0.011098484690076474,0.0,0.0,1,1,0.9999299541979665,0,"[-0.9999299541979665, -0.0, -7.004580203349475e-05]","[0.011098484690076474, 0.013285335675203404, 0.011255008507993679]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.9999299541979665, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 7.004580203349475e-05}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,US:dnb.us,default,top_1,,esn,transient_chaotic_esn,esn,esn,0.011654315241331918,0.011654315241331918,0.011654315241331918,0.0,0.0,1,1,0.999986396814774,0,"[-0.999986396814774, -0.0, -1.360318522600835e-05]","[0.011654315241331918, 0.014269912381280513, 0.01177679593007568]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.999986396814774, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 1.360318522600835e-05}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,default,top_1,,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -4.349527525577337e-64]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 4.349527525577337e-64}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.50,0.5,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -4.349527525577337e-64]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 4.349527525577337e-64}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.60,0.6,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -4.349527525577337e-64]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 4.349527525577337e-64}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.70,0.7,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -4.349527525577337e-64]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 4.349527525577337e-64}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.80,0.8,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -4.349527525577337e-64]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 4.349527525577337e-64}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,balanced,top_1,,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -8.468825899434765e-105]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 8.468825899434765e-105}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,balanced,confidence_fallback_0.50,0.5,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -8.468825899434765e-105]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 8.468825899434765e-105}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,balanced,confidence_fallback_0.60,0.6,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -8.468825899434765e-105]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 8.468825899434765e-105}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,balanced,confidence_fallback_0.70,0.7,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -8.468825899434765e-105]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 8.468825899434765e-105}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,logistic_regression,1,rmse,full_features,top_3,25,RU:AVAN,balanced,confidence_fallback_0.80,0.8,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,1.0,0,"[-1.0, -0.0, -8.468825899434765e-105]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 1.0, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 8.468825899434765e-105}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,default,top_1,,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.995,0,"[-0.995, -0.0, -0.005]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.995, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.50,0.5,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.995,0,"[-0.995, -0.0, -0.005]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.995, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.60,0.6,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.995,0,"[-0.995, -0.0, -0.005]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.995, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.70,0.7,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.995,0,"[-0.995, -0.0, -0.005]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.995, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,default,confidence_fallback_0.80,0.8,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.995,0,"[-0.995, -0.0, -0.005]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.995, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.005}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,classification,random_forest_classifier,1,rmse,full_features,top_3,25,RU:AVAN,balanced,top_1,,esn,transient_chaotic_esn,transient_chaotic_esn,esn,0.023509104077727307,0.023061264928406912,0.023509104077727307,0.0,0.0004478391493203948,0,1,0.99,0,"[-0.99, -0.0, -0.01]","[0.023509104077727307, 0.0348614817504435, 0.023061264928406912]","[""esn"", ""ridge_lag"", ""transient_chaotic_esn""]","{""esn"": 0.99, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.01}"
